,tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
71,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,Round of 32,5,14,(Q),BUL,Dimitar Kuzmanov,dimitar-kuzmanov,kc33,,SRB,Laslo Djere,laslo-djere,db63,61 32 (RET),3,0,9,3,0,0,2021-9426-kc33-db63,
72,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,Round of 32,5,15,,FRA,Tristan Lamasine,tristan-lamasine,lc11,,BLR,Egor Gerasimov,egor-gerasimov,gc89,76662 ,1,0,7,6,1,0,2021-9426-lc11-gc89,
73,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,Round of 32,5,16,,FIN,Emil Ruusuvuori,emil-ruusuvuori,rh24,,CZE,Jiri Vesely,jiri-vesely,v708,63 764,2,0,13,9,1,0,2021-9426-rh24-v708,
74,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,2nd Round Qualifying,6,1,(2),RUS,Pavel Kotov,pavel-kotov,k09f,,FIN,Harri Heliovaara,harri-heliovaara,h808,62 62 ,2,0,12,4,0,0,2021-9426-k09f-h808,
75,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,2nd Round Qualifying,6,2,(12),SVK,Alex Molcan,alex-molcan,mv14,(3),SLO,Blaz Kavcic,blaz-kavcic,k834,16 64 75 ,2,1,14,15,0,0,2021-9426-mv14-k834,
76,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,2nd Round Qualifying,6,3,(8),BUL,Dimitar Kuzmanov,dimitar-kuzmanov,kc33,(4),ITA,Andrea Pellegrino,andrea-pellegrino,ph64,46 761175 ,1,1,11,12,1,0,2021-9426-kc33-ph64,
77,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,2nd Round Qualifying,6,4,(5),GER,Matthias Bachinger,matthias-bachinger,bc65,(10),AUT,Lucas Miedler,lucas-miedler,mo55,64 61 ,2,0,12,5,0,0,2021-9426-bc65-mo55,
78,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,2nd Round Qualifying,6,5,(11),CZE,Michael Vrbensky,michael-vrbensky,v0b2,(WC),TUR,Mert Naci Turker,mert-naci-turker,td49,64 63 ,2,0,12,7,0,0,2021-9426-v0b2-td49,
79,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,2nd Round Qualifying,6,6,(WC),BUL,Adrian Andreev,adrian-andreev,a0ab,,ITA,Andrea Vavassori,andrea-vavassori,va08,64 765,2,0,13,10,1,0,2021-9426-a0ab-va08,
80,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,1,(WC),TUR,Mert Naci Turker,mert-naci-turker,td49,(1),SRB,Pedja Krstin,pedja-krstin,kd70,62 61 ,2,0,12,3,0,0,2021-9426-td49-kd70,
81,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,2,(2),RUS,Pavel Kotov,pavel-kotov,k09f,(WC),TUR,Umut Akkoyun,umut-akkoyun,a09r,62 (RET),2,0,6,2,0,0,2021-9426-k09f-a09r,
82,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,3,(3),SLO,Blaz Kavcic,blaz-kavcic,k834,(WC),TUR,Togan Tokac,togan-tokac,t0fl,62 62 ,2,0,12,4,0,0,2021-9426-k834-t0fl,
83,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,4,(4),ITA,Andrea Pellegrino,andrea-pellegrino,ph64,(AL),TUR,Cengiz Aksu,cengiz-aksu,a0an,36 62 60 ,2,1,15,8,0,0,2021-9426-ph64-a0an,
84,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,5,(5),GER,Matthias Bachinger,matthias-bachinger,bc65,,UKR,Vladyslav Orlov,vladyslav-orlov,o659,61 75 ,2,0,13,6,0,0,2021-9426-bc65-o659,
85,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,6,,ITA,Andrea Vavassori,andrea-vavassori,va08,(6),ESP,Roberto Ortega-Olmedo,roberto-ortega-olmedo,o340,75 61 ,2,0,13,6,0,0,2021-9426-va08-o340,
86,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,7,(WC),BUL,Adrian Andreev,adrian-andreev,a0ab,(7),SVK,Lukas Klein,lukas-klein,ki63,63 767,2,0,13,9,1,0,2021-9426-a0ab-ki63,
87,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,8,(8),BUL,Dimitar Kuzmanov,dimitar-kuzmanov,kc33,,BIH,Mirza Basic,mirza-basic,be67,63 61 ,2,0,12,4,0,0,2021-9426-kc33-be67,
88,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,9,,FIN,Harri Heliovaara,harri-heliovaara,h808,(9),IND,Mukund Sasikumar,mukund-sasikumar,mp13,64 75 ,2,0,13,9,0,0,2021-9426-h808-mp13,
89,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,10,(10),AUT,Lucas Miedler,lucas-miedler,mo55,,BUL,Alexandar Lazarov,alexandar-lazarov,li39,16 63 63 ,2,1,13,12,0,0,2021-9426-mo55-li39,
90,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,11,(11),CZE,Michael Vrbensky,michael-vrbensky,v0b2,,UKR,Vitaliy Sachko,vitaliy-sachko,ss25,75 62 ,2,0,13,7,0,0,2021-9426-v0b2-ss25,
91,2021-9426,2,Antalya,antalya,/en/scores/archive/antalya/9426/2021/results,2021.01.07,2021,01,07,2021.01.13,2021,01,13,361800.0,2021,1st Round Qualifying,7,12,(12),SVK,Alex Molcan,alex-molcan,mv14,,KAZ,Andrey Golubev,andrey-golubev,g806,62 75 ,2,0,13,7,0,0,2021-9426-mv14-g806,
92,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Finals,1,1,(4),ITA,Jannik Sinner,jannik-sinner,s0ag,,ITA,Stefano Travaglia,stefano-travaglia,ta12,76464 ,1,0,7,6,1,0,2021-8998-s0ag-ta12,
93,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Semi-Finals,2,1,(4),ITA,Jannik Sinner,jannik-sinner,s0ag,(2),RUS,Karen Khachanov,karen-khachanov,ke29,76446 764,2,0,14,12,2,0,2021-8998-s0ag-ke29,
94,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Semi-Finals,2,2,,ITA,Stefano Travaglia,stefano-travaglia,ta12,,BRA,Thiago Monteiro,thiago-monteiro,mj08,63 64 ,2,0,12,7,0,0,2021-8998-ta12-mj08,
95,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Quarter-Finals,3,1,(2),RUS,Karen Khachanov,karen-khachanov,ke29,,NED,Botic van de Zandschulp,botic-van-de-zandschulp,v812,67675 63 ,1,1,12,10,0,1,2021-8998-ke29-v812,
96,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Quarter-Finals,3,2,,ITA,Stefano Travaglia,stefano-travaglia,ta12,(3),POL,Hubert Hurkacz,hubert-hurkacz,hb71,36 63 75 ,2,1,16,14,0,0,2021-8998-ta12-hb71,
97,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Quarter-Finals,3,3,(4),ITA,Jannik Sinner,jannik-sinner,s0ag,(7),SRB,Miomir Kecmanovic,miomir-kecmanovic,ki95,761064 ,1,0,7,6,1,0,2021-8998-s0ag-ki95,
98,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Quarter-Finals,3,4,,BRA,Thiago Monteiro,thiago-monteiro,mj08,(11),AUS,Jordan Thompson,jordan-thompson,tc61,64 64 ,2,0,12,8,0,0,2021-8998-mj08-tc61,
99,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 16,4,1,(2),RUS,Karen Khachanov,karen-khachanov,ke29,,RSA,Kevin Anderson,kevin-anderson,a678,63 765,2,0,13,9,1,0,2021-8998-ke29-a678,
100,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 16,4,2,(3),POL,Hubert Hurkacz,hubert-hurkacz,hb71,,URU,Pablo Cuevas,pablo-cuevas,c882,75 75 ,2,0,14,10,0,0,2021-8998-hb71-c882,
101,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 16,4,3,(4),ITA,Jannik Sinner,jannik-sinner,s0ag,(13),SLO,Aljaz Bedene,aljaz-bedene,bh09,76662 ,1,0,7,6,1,0,2021-8998-s0ag-bh09,
102,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 16,4,4,,NED,Botic van de Zandschulp,botic-van-de-zandschulp,v812,(6),USA,Reilly Opelka,reilly-opelka,o522,766764,1,0,7,6,1,0,2021-8998-v812-o522,
103,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 16,4,5,(7),SRB,Miomir Kecmanovic,miomir-kecmanovic,ki95,,ITA,Salvatore Caruso,salvatore-caruso,ce25,76557 75 ,2,0,14,11,1,0,2021-8998-ki95-ce25,
104,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 16,4,6,,ITA,Stefano Travaglia,stefano-travaglia,ta12,(8),KAZ,Alexander Bublik,alexander-bublik,bk92,61 75 ,2,0,13,6,0,0,2021-8998-ta12-bk92,
105,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 16,4,7,(11),AUS,Jordan Thompson,jordan-thompson,tc61,,ESP,Mario Vilella Martinez,mario-vilella-martinez,v824,64 64 ,2,0,12,8,0,0,2021-8998-tc61-v824,
106,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 16,4,8,,BRA,Thiago Monteiro,thiago-monteiro,mj08,,ESP,Carlos Alcaraz,carlos-alcaraz,a0e2,76363 ,1,0,7,6,1,0,2021-8998-mj08-a0e2,
107,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,1,,ESP,Carlos Alcaraz,carlos-alcaraz,a0e2,(1),BEL,David Goffin,david-goffin,gb88,63 63 ,2,0,12,6,0,0,2021-8998-a0e2-gb88,
108,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,2,(2),RUS,Karen Khachanov,karen-khachanov,ke29,(WC),AUS,Max Purcell,max-purcell,ph71,76563 ,1,0,7,6,1,0,2021-8998-ke29-ph71,
109,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,3,(3),POL,Hubert Hurkacz,hubert-hurkacz,hb71,,DEN,Mikael Torpegaard,mikael-torpegaard,tc12,64 63 ,2,0,12,7,0,0,2021-8998-hb71-tc12,
110,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,4,(4),ITA,Jannik Sinner,jannik-sinner,s0ag,,AUS,Aleksandar Vukic,aleksandar-vukic,v832,62 64 ,2,0,12,6,0,0,2021-8998-s0ag-v832,
111,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,5,,ESP,Mario Vilella Martinez,mario-vilella-martinez,v824,(5),GEO,Nikoloz Basilashvili,nikoloz-basilashvili,bg23,75 63 ,2,0,13,8,0,0,2021-8998-v824-bg23,
112,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,6,(6),USA,Reilly Opelka,reilly-opelka,o522,,UKR,Sergiy Stakhovsky,sergiy-stakhovsky,sc77,76864 ,1,0,7,6,1,0,2021-8998-o522-sc77,
113,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,7,(7),SRB,Miomir Kecmanovic,miomir-kecmanovic,ki95,,KOR,Soonwoo Kwon,soonwoo-kwon,kf17,63 64 ,2,0,12,7,0,0,2021-8998-ki95-kf17,
114,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,8,(8),KAZ,Alexander Bublik,alexander-bublik,bk92,,AUS,Christopher O'Connell,christopher-o'connell,o483,76267664 ,1,0,7,6,1,0,2021-8998-bk92-o483,
115,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,9,,ITA,Salvatore Caruso,salvatore-caruso,ce25,(9),USA,Tennys Sandgren,tennys-sandgren,sl08,64 67261 ,1,1,12,11,0,1,2021-8998-ce25-sl08,
116,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,10,,ITA,Stefano Travaglia,stefano-travaglia,ta12,(10),USA,Sam Querrey,sam-querrey,q927,67763 64 ,1,1,12,11,0,1,2021-8998-ta12-q927,
117,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,11,(11),AUS,Jordan Thompson,jordan-thompson,tc61,,FRA,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,64 36 63 ,2,1,15,13,0,0,2021-8998-tc61-h996,
118,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,12,(13),SLO,Aljaz Bedene,aljaz-bedene,bh09,(WC),AUS,Dane Sweeny,dane-sweeny,s0ia,60 64 ,2,0,12,4,0,0,2021-8998-bh09-s0ia,
119,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,13,,RSA,Kevin Anderson,kevin-anderson,a678,,GER,Cedrik-Marcel Stebe,cedrik-marcel-stebe,sk94,64 62 ,2,0,12,6,0,0,2021-8998-a678-sk94,
120,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,14,,URU,Pablo Cuevas,pablo-cuevas,c882,,NED,Robin Haase,robin-haase,h756,75 63 ,2,0,13,8,0,0,2021-8998-c882-h756,
121,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,15,,BRA,Thiago Monteiro,thiago-monteiro,mj08,(AL),AUS,Matthew Ebden,matthew-ebden,e690,67464 63 ,1,1,12,10,0,1,2021-8998-mj08-e690,
122,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 32,5,16,,NED,Botic van de Zandschulp,botic-van-de-zandschulp,v812,,POL,Kamil Majchrzak,kamil-majchrzak,mq75,64 36 64 ,2,1,15,14,0,0,2021-8998-v812-mq75,
123,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,1,(1),BEL,David Goffin,david-goffin,gb88,,,Bye,,,,0,0,0,0,0,0,2021-8998-gb88-,
124,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,2,(2),RUS,Karen Khachanov,karen-khachanov,ke29,,,Bye,,,,0,0,0,0,0,0,2021-8998-ke29-,
125,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,3,(3),POL,Hubert Hurkacz,hubert-hurkacz,hb71,,,Bye,,,,0,0,0,0,0,0,2021-8998-hb71-,
126,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,4,(4),ITA,Jannik Sinner,jannik-sinner,s0ag,,,Bye,,,,0,0,0,0,0,0,2021-8998-s0ag-,
127,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,5,(5),GEO,Nikoloz Basilashvili,nikoloz-basilashvili,bg23,,,Bye,,,,0,0,0,0,0,0,2021-8998-bg23-,
128,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,6,(6),USA,Reilly Opelka,reilly-opelka,o522,,,Bye,,,,0,0,0,0,0,0,2021-8998-o522-,
129,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,7,(7),SRB,Miomir Kecmanovic,miomir-kecmanovic,ki95,,,Bye,,,,0,0,0,0,0,0,2021-8998-ki95-,
130,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,8,(8),KAZ,Alexander Bublik,alexander-bublik,bk92,,,Bye,,,,0,0,0,0,0,0,2021-8998-bk92-,
131,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,9,(9),USA,Tennys Sandgren,tennys-sandgren,sl08,(WC),AUS,John-Patrick Smith,john-patrick-smith,sj55,63 57 64 ,2,1,17,14,0,0,2021-8998-sl08-sj55,
132,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,10,(10),USA,Sam Querrey,sam-querrey,q927,,SUI,Henri Laaksonen,henri-laaksonen,l949,46 76560 ,1,1,11,12,1,0,2021-8998-q927-l949,
133,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,11,(11),AUS,Jordan Thompson,jordan-thompson,tc61,,ITA,Gianluca Mager,gianluca-mager,ml57,46 64 63 ,2,1,16,13,0,0,2021-8998-tc61-ml57,
134,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,12,,POL,Kamil Majchrzak,kamil-majchrzak,mq75,(12),SRB,Laslo Djere,laslo-djere,db63,63 64 ,2,0,12,7,0,0,2021-8998-mq75-db63,
135,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,13,(13),SLO,Aljaz Bedene,aljaz-bedene,bh09,,JPN,Yasutaka Uchiyama,yasutaka-uchiyama,u134,765765,1,0,7,6,1,0,2021-8998-bh09-u134,
136,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,14,,URU,Pablo Cuevas,pablo-cuevas,c882,(14),ESP,Pablo Andujar,pablo-andujar,a596,64 62 ,2,0,12,6,0,0,2021-8998-c882-a596,
137,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,15,,RSA,Kevin Anderson,kevin-anderson,a678,(16),ESP,Feliciano Lopez,feliciano-lopez,l397,64 75 ,2,0,13,9,0,0,2021-8998-a678-l397,
138,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,16,,ESP,Carlos Alcaraz,carlos-alcaraz,a0e2,,HUN,Attila Balazs,attila-balazs,bd80,22 (RET),1,1,2,2,0,0,2021-8998-a0e2-bd80,
139,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,17,,ITA,Salvatore Caruso,salvatore-caruso,ce25,,ITA,Andreas Seppi,andreas-seppi,sa93,75 765,2,0,14,11,1,0,2021-8998-ce25-sa93,
140,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,18,(AL),AUS,Matthew Ebden,matthew-ebden,e690,,ARG,Federico Delbonis,federico-delbonis,d874,63 766,2,0,13,9,1,0,2021-8998-e690-d874,
141,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,19,,NED,Robin Haase,robin-haase,h756,,BEL,Kimmer Coppejans,kimmer-coppejans,cg33,64 63 ,2,0,12,7,0,0,2021-8998-h756-cg33,
142,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,20,,FRA,Pierre-Hugues Herbert,pierre-hugues-herbert,h996,,USA,Maxime Cressy,maxime-cressy,c0bc,67276275 ,0,1,6,7,0,1,2021-8998-h996-c0bc,
143,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,21,,KOR,Soonwoo Kwon,soonwoo-kwon,kf17,,SVK,Andrej Martin,andrej-martin,mf35,63 675764,1,1,12,10,0,1,2021-8998-kf17-mf35,
144,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,22,,BRA,Thiago Monteiro,thiago-monteiro,mj08,(AL),AUS,Thomas Fancutt,thomas-fancutt,fa50,64 64 ,2,0,12,8,0,0,2021-8998-mj08-fa50,
145,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,23,,AUS,Christopher O'Connell,christopher-o'connell,o483,,GER,Dominik Koepfer,dominik-koepfer,ke73,57 64 61 ,2,1,17,12,0,0,2021-8998-o483-ke73,
146,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,24,(WC),AUS,Max Purcell,max-purcell,ph71,,SVK,Norbert Gombos,norbert-gombos,gb93,64 64 ,2,0,12,8,0,0,2021-8998-ph71-gb93,
147,2021-8998,4,Melbourne 1,melbourne,/en/scores/archive/melbourne/8998/2021/results,2021.02.01,2021,02,01,2021.02.07,2021,02,07,382575.0,2021,Round of 64,6,25,,UKR,Sergiy Stakhovsky,sergiy-stakhovsky,sc77,,RUS,Roman Safiullin,roman-safiullin,sx50,67564 63 ,1,1,12,10,0,1,2021-8998-sc77-sx50,
